"Otu000001" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000040" "Otu000041" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000050" "Otu000053" "Otu000058" "Otu000059" "Otu000060" "Otu000066" "Otu000070" "Otu000071" "Otu000075" "Otu000076" "Otu000077" "Otu000078" "Otu000081" "Otu000093" "Otu000095" "Otu000096" "Otu000103" "Otu000106" "Otu000108" "Otu000109" "Otu000110" "Otu000117" "Otu000119" "Otu000120" "Otu000123" "Otu000124" "Otu000131" "Otu000136" "Otu000137" "Otu000159" "Otu000161" "Otu000162" "Otu000168" "Otu000176" "Otu000179" "Otu000192" "Otu000195" "Otu000201" "Otu000206" "Otu000210" "Otu000216" "Otu000217" "Otu000223" "Otu000227" "Otu000229" "Otu000248" "Otu000250" "Otu000261" "Otu000262" "Otu000267" "Otu000274" "Otu000275" "Otu000282" "Otu000294" "Otu000298" "Otu000304" "Otu000308" "Otu000311" "Otu000320" "Otu000322" "Otu000323" "Otu000328" "Otu000338" "Otu000347" "Otu000355" "Otu000363" "Otu000377" "Otu000378" "Otu000385" "Otu000387" "Otu000399" "Otu000430" "Otu000434" "Otu000444" "Otu000450" "Otu000459" "Otu000471" "Otu000483" "Otu000500" "Otu000506" "Otu000514" "Otu000554" "Otu000556" "Otu000563" "Otu000571" "Otu000580" "Otu000582" "Otu000583" "Otu000597" "Otu000623" "Otu000634" "Otu000641" "Otu000646" "Otu000660" "Otu000663" "Otu000666" "Otu000669" "Otu000704" "Otu000717" "Otu000745" "Otu000746" "Otu000760" "Otu000763" "Otu000773" "Otu000785" "Otu000787" "Otu000793" "Otu000803" "Otu000810" "Otu000826" "Otu000832" "Otu000853" "Otu000877" "Otu000921" "Otu000931" "Otu001065" "Otu001097" "Otu001104" "Otu001115" "Otu001118" "Otu001183" "Otu001201" "Otu001269" "Otu001276" "Otu001301" "Otu001311" "Otu001319" "Otu001414" "Otu001415" "Otu001602" "Otu001636" "Otu001643" "Otu001784" "Otu001802" "Otu001821" "Otu001834" "Otu002159" "Otu002185" "Otu002212" "Otu002882" "Otu003259"
"Z14047F" 0.127143963704769 0.000663937147283391 0.0567666260927299 0.0561026889454465 0.0933938253845303 0.0200287706097156 0.0162664601084431 0.0931725130021025 0.000553280956069492 0.0945003872966692 0.0199181144185017 0.00254509239791966 0.00398362288370034 0.00807790195861458 0.00188115525063627 0.000442624764855594 0 0.000221312382427797 0.0122828372247427 0.0271107668474051 0 0.000774593338497289 0.00132787429456678 0.00365165431005865 0.00464756003098373 0.00188115525063627 0.00221312382427797 0.000110656191213898 0.000885249529711187 0.00741396481133119 0.0113975876950315 0.00221312382427797 0 0.00387296669248644 0.00896315148832577 0.0638486223304194 0.00497952860462543 0.00376231050127255 0.000553280956069492 0.00464756003098373 0.000331968573641695 0.000442624764855594 0 0 0.000553280956069492 0.000110656191213898 0.0137213677105234 0 0.000774593338497289 0.0069713400464756 0.000442624764855594 0 0.000442624764855594 0.000221312382427797 0.00110656191213898 0.0132787429456678 0 0 0.00918446387075357 0.0288812659068275 0 0.0484674117516875 0.00110656191213898 0.000110656191213898 0.000663937147283391 0 0 0.00365165431005865 0 0.000221312382427797 0.00309837335398916 0 0.0448157574416289 0.00486887241341153 0 0.00121721810335288 0.000331968573641695 0.00121721810335288 0 0.00796724576740069 0.000221312382427797 0 0.000110656191213898 0.000553280956069492 0.000885249529711187 0.000995905720925086 0.000221312382427797 0 0.000221312382427797 0 0 0.000774593338497289 0 0.000110656191213898 0.000221312382427797 0.000995905720925086 0.00962708863560916 0 0 0.00132787429456678 0 0.000110656191213898 0 0.000221312382427797 0 0.000995905720925086 0.00177049905942237 0 0 0.000442624764855594 0.000442624764855594 0 0.000885249529711187 0 0 0.00110656191213898 0 0.000221312382427797 0.000110656191213898 0.00121721810335288 0 0.00641805909040611 0.000553280956069492 0 0.000442624764855594 0 0 0.000110656191213898 0 0 0.000331968573641695 0.000442624764855594 0 0.000442624764855594 0 0 0.00110656191213898 0.000221312382427797 0.00177049905942237 0 0 0.000110656191213898 0.000110656191213898 0.000774593338497289 0 0.000331968573641695 0.00165984286820848 0.000774593338497289 0.000331968573641695 0.000995905720925086 0 0 0.000110656191213898 0.00110656191213898 0.000221312382427797 0 0 0 0 0.000331968573641695 0.00110656191213898 0
"Z14048F" 0.256390395042603 0.000663937147283391 0.0707093061856811 0.0667256833019808 0.0256722363616244 0.0117295562686732 0.0570985946663716 0.0104016819741065 0.0277747039946885 0.00343034192763085 0.0115082438862454 0.00497952860462543 0.00331968573641695 0.0118402124598871 0.00896315148832577 0.0216886134779241 0.0137213677105234 0.00210246763306407 0.00232378001549187 0 0.00531149717826712 0.0213566449042824 0.0174836782117959 0 0.00199181144185017 0.00829921434104238 0.0189222086975766 0.00243443620670577 0 0.00121721810335288 0.00398362288370034 0.0718158680978201 0.0356312935708753 0.0106229943565342 0.0120615248423149 0 0.00210246763306407 0.00309837335398916 0.00320902954520305 0.00354099811884475 0.00431559145734204 0.00143853048578068 0 0.000774593338497289 0.000774593338497289 0.00918446387075357 0.0109549629301759 0 0.00221312382427797 0.00265574858913356 0.000442624764855594 0.000553280956069492 0.000885249529711187 0.00177049905942237 0.00320902954520305 0.00973774482682306 0.000110656191213898 0 0 0 0.00110656191213898 0 0.0144959610490207 0.000553280956069492 0.000663937147283391 0.0105123381653204 0.00376231050127255 0 0.000442624764855594 0.00309837335398916 0.000331968573641695 0 0.0175943344030098 0 0.00520084098705323 0 0 0.0105123381653203 0.000221312382427797 0 0 0 0.000110656191213898 0.000995905720925086 0 0.00619674670797831 0.000110656191213898 0 0.00199181144185017 0.000995905720925086 0.000885249529711187 0.000995905720925086 0 0.000885249529711187 0.000663937147283391 0 0 0.00376231050127255 0 0 0 0.000663937147283391 0.0111762753126037 0.00165984286820848 0.000221312382427797 0 0 0.000221312382427797 0 0.000221312382427797 0 0 0 0.000442624764855594 0.000221312382427797 0 0.000995905720925086 0 0 0 0 0.00763527719375899 0.000221312382427797 0 0 0.000331968573641695 0.000663937147283391 0.00287706097156136 0 0.000221312382427797 0 0 0.000221312382427797 0 0.000331968573641695 0 0 0 0 0.000331968573641695 0 0.000221312382427797 0 0 0.000553280956069492 0.000110656191213898 0 0 0.000442624764855594 0 0 0 0 0 0 0 0 0 0.000774593338497289 0 0 0
"Z14050F" 0.164656412526281 0.0171517096381543 0.0511231603408211 0.0219099258603519 0.0282173287595441 0.0984840101803696 0.00918446387075357 0.0334181697465973 0.01958614584486 0.0246763306406993 0.0169303972557265 0.000663937147283391 0.0335288259378112 0.0129467743720261 0.00420493526612814 0.0694920880823282 0.0341927630850946 0.0154918667699458 0.00199181144185017 0.00885249529711187 0.00188115525063627 0.00553280956069492 0.00243443620670577 0.000442624764855594 0.000553280956069492 0.00276640478034746 0.0262255173176939 0 0.00564346575190882 0.000995905720925086 0.0288812659068275 0.0190328648887905 0.00110656191213898 0.0144959610490207 0.00818855814982848 0.0309837335398916 0.00431559145734204 0.00132787429456678 0.00586477813433662 0.00486887241341153 0.0319796392608166 0 0 0.00188115525063627 0.000774593338497289 0.00376231050127255 0.00464756003098373 0.0139426800929512 0.00199181144185017 0.0105123381653203 0.00464756003098373 0.00398362288370034 0.00165984286820848 0.00188115525063627 0.00243443620670577 0.0073033086201173 0.000110656191213898 0.00132787429456678 0 0.000442624764855594 0.00165984286820848 0.00165984286820848 0.00818855814982848 0.000774593338497289 0.000995905720925086 0.00165984286820848 0.00188115525063627 0 0.00121721810335288 0.00143853048578068 0.00121721810335288 0.000331968573641695 0.0143853048578068 0 0.000110656191213898 0.000553280956069492 0 0.000331968573641695 0.000331968573641695 0 0.000110656191213898 0.000331968573641695 0 0.000110656191213898 0 0.00509018479583933 0.000110656191213898 0 0.00110656191213898 0 0.000221312382427797 0.000221312382427797 0.000331968573641695 0.00387296669248644 0.000331968573641695 0 0 0.000885249529711187 0 0 0 0 0.00177049905942237 0.000331968573641695 0 0 0 0 0.00763527719375899 0.00232378001549187 0.000331968573641695 0.00376231050127255 0 0.000663937147283391 0.000663937147283391 0 0 0 0.000110656191213898 0 0 0.00298771716277526 0 0 0 0 0 0 0 0 0.000110656191213898 0 0.000221312382427797 0 0 0.00110656191213898 0 0 0 0 0 0 0 0 0 0.00276640478034746 0 0 0 0 0 0 0 0.000110656191213898 0 0 0 0 0 0 0 0.000110656191213898
"Z14053F" 0.294566781011398 0.0622994356534248 0.0918446387075357 0.024012393493416 0.0587584375345801 0.014163992475379 0.0718158680978201 0.00520084098705323 0.0109549629301759 0.00763527719375899 0.00564346575190882 0.00287706097156136 0.00741396481133119 0.0067500276640478 0.00951643244439526 0.00509018479583933 0.0300984840101804 0.00177049905942237 0.00154918667699458 0.000553280956069492 0.00652871528162001 0.024012393493416 0.01305743056324 0.000110656191213898 0.00320902954520305 0.00564346575190882 0.00564346575190882 0.0121721810335288 0 0.00564346575190882 0.00619674670797831 0.016377116299657 0.00995905720925086 0.0173730220205821 0.00984840101803696 0.00885249529711187 0.00409427907491424 0.00254509239791966 0.00354099811884475 0.00774593338497289 0.00752462100254509 0 0.000442624764855594 0.000110656191213898 0.00309837335398916 0.00354099811884475 0.014163992475379 0.000553280956069492 0.00143853048578068 0.00221312382427797 0 0.000885249529711187 0.00188115525063627 0.000885249529711187 0.000553280956069492 0.00896315148832577 0.000221312382427797 0 0 0.00564346575190882 0.00121721810335288 0.000995905720925086 0.00132787429456678 0.000663937147283391 0 0.000774593338497289 0.00387296669248644 0 0.00121721810335288 0.000221312382427797 0.00265574858913356 0.000331968573641695 0.0192541772712183 0 0 0 0 0.000221312382427797 0.000110656191213898 0.000110656191213898 0 0 0.000221312382427797 0.000110656191213898 0 0.00199181144185017 0 0.00497952860462543 0.000331968573641695 0.000110656191213898 0.000110656191213898 0.000663937147283391 0 0.000110656191213898 0.0067500276640478 0 0 0.000331968573641695 0 0 0 0.00154918667699458 0.000221312382427797 0.000110656191213898 0 0 0 0.000221312382427797 0.00177049905942237 0 0.000110656191213898 0.00221312382427797 0 0 0 0 0.000331968573641695 0 0 0 0 0.0131680867544539 0 0 0 0 0 0.000553280956069492 0 0 0 0 0 0 0.000110656191213898 0 0 0 0 0 0.000663937147283391 0 0 0 0.000221312382427797 0.00132787429456678 0 0.000221312382427797 0 0 0 0 0 0.000221312382427797 0 0 0 0 0.00110656191213898 0 0 0
"Z14055F" 0.0616354985061414 0.0318689830696027 0.0717052119066062 0.0109549629301759 0.0466969126922651 0.000442624764855594 0.0132787429456678 0.00177049905942237 0 0.0107336505477481 0.00066393714728339 0.00110656191213898 0.000553280956069492 0.000995905720925086 0.00320902954520305 0.000110656191213898 0.00110656191213898 0.000221312382427797 0.00376231050127255 0.00177049905942237 0.000442624764855594 0.000331968573641695 0.000442624764855594 0.00829921434104238 0.00287706097156136 0.000221312382427797 0.000221312382427797 0.00121721810335288 0.00331968573641695 0.00177049905942237 0.00763527719375899 0 0 0.0397255726457895 0.016377116299657 0.00431559145734204 0 0.00143853048578068 0.000110656191213898 0.000331968573641695 0.000331968573641695 0 0 0 0.000221312382427797 0 0.014163992475379 0.000331968573641695 0 0.00110656191213898 0 0 0.000221312382427797 0 0.000331968573641695 0.0248976430231271 0.000221312382427797 0 0.0922872634723913 0.00331968573641695 0 0.0067500276640478 0 0 0 0 0.000110656191213898 0.0622994356534248 0 0.000331968573641695 0.00829921434104238 0 0.00818855814982848 0.00188115525063627 0 0.000110656191213898 0.168418723027553 0 0 0.00475821622219763 0.000221312382427797 0 0 0 0.0137213677105234 0 0.00265574858913356 0.000221312382427797 0 0 0.000110656191213898 0 0 0 0.000221312382427797 0.00796724576740069 0.0168197410645126 0 0 0.0214673010954963 0 0.000553280956069492 0 0 0.000110656191213898 0.00331968573641695 0.0158238353435875 0 0 0 0 0.000663937147283391 0.0231271439637048 0 0 0.00995905720925086 0 0 0 0.0389509793072922 0 0.0156025229611597 0 0 0.00796724576740069 0 0 0 0.000110656191213898 0 0.00840987053225628 0 0 0.0109549629301759 0 0 0.0142746486665929 0.00442624764855594 0.00641805909040611 0 0 0.00154918667699458 0.000774593338497289 0.00143853048578068 0 0.000663937147283391 0.00143853048578068 0 0 0.00785658957618679 0 0 0 0.000663937147283391 0.000774593338497289 0.00243443620670577 0.00431559145734204 0 0 0.00354099811884475 0.000221312382427797 0
"Z14057F" 0.160562133451367 0.113865220759101 0.0709306185681089 0.0252296115967688 0.059864999446719 0.0438198517207038 0.0288812659068275 0.0360739183357309 0.00885249529711187 0.0335288259378112 0.0230164877724909 0 0.0066393714728339 0.0331968573641695 0.00807790195861458 0.00486887241341153 0.00929512006196747 0.00387296669248644 0.00354099811884475 0.00331968573641695 0.00752462100254509 0.0143853048578068 0.00409427907491424 0.000221312382427797 0.00154918667699458 0.00652871528162001 0.0252296115967688 0.000663937147283391 0.0150492420050902 0.00143853048578068 0.00885249529711187 0.00298771716277526 0.00221312382427797 0.0350780126148058 0.0156025229611597 0.0210246763306407 0.00199181144185017 0.0071926524289034 0.00475821622219763 0.0073033086201173 0.0127254619895983 0 0 0.00265574858913356 0.000663937147283391 0.00464756003098373 0.00486887241341153 0.00354099811884475 0.00597543432555051 0.00110656191213898 0.000442624764855594 0.000331968573641695 0.00132787429456678 0.000774593338497289 0.000110656191213898 0.00365165431005865 0.000221312382427797 0.000553280956069492 0 0.00531149717826712 0.000995905720925086 0.00066393714728339 0.0187008963151488 0.00420493526612814 0.000995905720925086 0.00110656191213898 0.00287706097156136 0.000331968573641695 0.00542215336948102 0.000221312382427797 0.00221312382427797 0.00110656191213898 0.00409427907491424 0.000110656191213898 0.000885249529711187 0.000110656191213898 0 0 0 0 0.000110656191213898 0.000442624764855594 0.000110656191213898 0.000442624764855594 0.000110656191213898 0.00531149717826712 0 0.00276640478034746 0.000221312382427797 0.000885249529711187 0 0.00287706097156136 0.000663937147283391 0.00132787429456678 0.000110656191213898 0 0.000110656191213898 0.000331968573641695 0 0.000110656191213898 0 0 0.000331968573641695 0.000221312382427797 0 0 0 0.000110656191213898 0.00276640478034746 0.00232378001549187 0 0.0150492420050902 0 0.000221312382427797 0.000221312382427797 0 0.000663937147283391 0.000774593338497289 0 0 0 0.00343034192763085 0.000110656191213898 0.000331968573641695 0 0 0 0.000110656191213898 0 0 0.000110656191213898 0 0 0 0 0.000221312382427797 0 0 0 0 0.000442624764855594 0 0 0 0.000110656191213898 0.00188115525063627 0 0.000442624764855594 0.000110656191213898 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14059F" 0.112205377890893 0.119066061746155 0.0293238906716831 0.0104016819741065 0.084983954852274 0.0753568662166648 0.00984840101803696 0.0107336505477481 0.00586477813433662 0.0221312382427797 0.0115082438862454 0.00199181144185017 0.00298771716277526 0.00807790195861459 0.00475821622219763 0.00863118291468408 0.00320902954520305 0.00221312382427797 0.00497952860462543 0.00840987053225628 0.00320902954520305 0.0268894544649773 0.00188115525063627 0.00520084098705323 0.000553280956069492 0.00188115525063627 0.020692707756999 0.00232378001549187 0.0071926524289034 0.000995905720925086 0.00199181144185017 0.000663937147283391 0.000553280956069492 0.0282173287595441 0.0162664601084431 0.108332411198407 0.000553280956069492 0.00232378001549187 0.00343034192763085 0.00143853048578068 0.00453690383976984 0.000110656191213898 0 0.000995905720925086 0.000442624764855594 0.00354099811884475 0.00387296669248644 0.00154918667699458 0.00431559145734204 0.00210246763306407 0.00121721810335288 0.000774593338497289 0.00121721810335288 0.000221312382427797 0.00110656191213898 0.00309837335398916 0.000553280956069492 0.000553280956069492 0.000331968573641695 0.130021024676331 0.000663937147283391 0.000221312382427797 0.0070819962376895 0.000331968573641695 0 0.000995905720925086 0.00221312382427797 0.000221312382427797 0.00331968573641695 0.000553280956069492 0.00431559145734204 0.000774593338497289 0.00143853048578068 0.000331968573641695 0 0.000110656191213898 0.000774593338497289 0.00564346575190882 0 0 0.000331968573641695 0.000110656191213898 0.000553280956069492 0.000331968573641695 0.000331968573641695 0.00165984286820848 0 0.00331968573641695 0.000663937147283391 0.000774593338497289 0 0.000663937147283391 0.000885249529711187 0.000110656191213898 0.00177049905942237 0 0 0.000553280956069492 0 0 0 0 0.000442624764855594 0.000442624764855594 0 0 0 0 0.00818855814982848 0.000553280956069492 0 0.00918446387075357 0 0.000663937147283391 0.000995905720925086 0 0 0.00110656191213898 0 0 0.000221312382427797 0.00143853048578068 0 0.000553280956069492 0.000110656191213898 0 0 0.000221312382427797 0.000553280956069492 0 0 0.000110656191213898 0 0 0 0 0 0.000331968573641695 0 0.000110656191213898 0 0 0 0 0 0.000885249529711187 0 0.000110656191213898 0.000110656191213898 0 0 0 0 0.000442624764855594 0.000331968573641695 0 0 0 0 0 0 0
"Z14061F" 0.108332411198407 0.0420493526612814 0.103020914020139 0.0170410534469404 0.100586477813434 0.0677215890229058 0.033750138320239 0.00785658957618679 0.00951643244439526 0.0192541772712183 0.0121721810335288 0.00165984286820848 0.0172623658293682 0.0188115525063627 0.00188115525063627 0.0120615248423149 0.00442624764855594 0.00165984286820848 0.00597543432555051 0.00243443620670577 0.00752462100254509 0.0231271439637048 0.00486887241341153 0.000110656191213898 0.0066393714728339 0.0111762753126037 0.0068606838552617 0.00254509239791966 0.00132787429456678 0.00110656191213898 0.00852052672347018 0.00918446387075357 0.0069713400464756 0.103463538784995 0.0215779572867102 0.0113975876950315 0.00188115525063627 0.00874183910589798 0.00420493526612814 0.000885249529711187 0.00619674670797831 0.000221312382427797 0.000331968573641695 0.00177049905942237 0.000553280956069492 0.00818855814982848 0.00763527719375899 0.00132787429456678 0.0216886134779241 0.00907380767953967 0.00199181144185017 0.00641805909040611 0.000774593338497289 0.000221312382427797 0.000553280956069492 0.00398362288370034 0.00276640478034746 0 0.000221312382427797 0.0102910257828926 0.000553280956069492 0.000553280956069492 0.00243443620670577 0.000442624764855594 0 0.00232378001549187 0.00199181144185017 0 0.00852052672347018 0.00177049905942237 0.00243443620670576 0.000331968573641695 0.00553280956069492 0 0.000221312382427797 0.00387296669248644 0.000221312382427797 0.000442624764855594 0 0 0 0.000110656191213898 0 0.00254509239791966 0 0.0177049905942237 0.000331968573641695 0 0.000442624764855594 0.000774593338497289 0.000331968573641695 0.00453690383976984 0 0.00553280956069492 0 0 0 0.000995905720925086 0.000442624764855594 0.000110656191213898 0 0.000110656191213898 0.000110656191213898 0.00232378001549187 0 0 0 0.000221312382427797 0.00608609051676441 0.000442624764855594 0.00121721810335288 0 0 0.000110656191213898 0.000663937147283391 0.000221312382427797 0 0.000553280956069492 0.000110656191213898 0 0 0.00442624764855594 0 0 0 0 0 0.000885249529711187 0 0.000110656191213898 0 0 0 0 0.000110656191213898 0.000331968573641695 0 0 0.000442624764855594 0 0.000110656191213898 0 0 0 0.000110656191213898 0.000553280956069492 0 0.000110656191213898 0 0 0 0.000110656191213898 0 0.000331968573641695 0 0 0 0 0.000885249529711187 0 0 0
"Z14063F" 0.198295894655306 0.0459223193537678 0.0707093061856811 0.0198074582272878 0.0888569215447604 0.0589797499170079 0.0288812659068275 0.00564346575190882 0.0070819962376895 0.0170410534469404 0.0223525506252075 0.00154918667699458 0.0247869868319132 0.0167090848732987 0.0071926524289034 0.0242337058758438 0.00354099811884475 0.000221312382427797 0.00575412194312272 0.00221312382427797 0.00165984286820848 0.0168197410645126 0.00907380767953967 0.000110656191213898 0.00221312382427797 0.00663937147283391 0.00918446387075357 0.0068606838552617 0.00132787429456678 0.000442624764855594 0.00896315148832577 0.00420493526612814 0.0109549629301759 0.0461436317361956 0.0252296115967688 0.01958614584486 0.00132787429456678 0.00365165431005865 0.00165984286820848 0.000885249529711187 0.0102910257828926 0 0.000331968573641695 0.000885249529711187 0.00132787429456678 0.00586477813433662 0.00542215336948102 0.00431559145734204 0.00852052672347018 0.00575412194312272 0.000774593338497289 0.00420493526612814 0.00243443620670577 0.000110656191213898 0.00221312382427797 0.00553280956069492 0.000553280956069492 0.000553280956069492 0.000995905720925086 0.0352993249972336 0.000553280956069492 0.000553280956069492 0.00210246763306407 0 0.000110656191213898 0.00221312382427797 0.00188115525063627 0.000774593338497289 0.00984840101803696 0.000885249529711187 0.00464756003098373 0 0.00597543432555051 0 0.000110656191213898 0.00110656191213898 0.000663937147283391 0.00343034192763085 0 0.000110656191213898 0 0 0.000331968573641695 0.000221312382427797 0 0.00619674670797831 0.000110656191213898 0 0.000885249529711187 0.00177049905942237 0.000442624764855594 0.00398362288370034 0.000110656191213898 0.000553280956069492 0.000553280956069492 0 0 0.00154918667699458 0.00110656191213898 0 0 0.000221312382427797 0.000221312382427797 0.000774593338497289 0 0 0.000221312382427797 0 0.0115082438862454 0.000221312382427797 0.00486887241341153 0 0.000221312382427797 0 0 0 0 0.000885249529711187 0.000110656191213898 0 0.000110656191213898 0.00121721810335288 0 0 0.000221312382427797 0 0 0.000774593338497289 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0.000110656191213898 0 0.000110656191213898 0.000221312382427797 0 0 0 0 0 0.000221312382427797 0.000442624764855594 0 0 0 0.000110656191213898 0 0.000221312382427797 0 0.00121721810335288 0 0 0 0 0.000663937147283391 0 0 0
"Z15065F" 0.0964921987385194 0.00066393714728339 0.0543321898860241 0.0398362288370034 0.014163992475379 0.0160451477260153 0.0274427354210468 0.00874183910589798 0.0254509239791966 0.0073033086201173 0.0177049905942237 0.000553280956069492 0.0474715060307624 0.00365165431005865 0.00210246763306407 0.000885249529711187 0.00475821622219763 0.00121721810335288 0.000331968573641695 0.0187008963151488 0.00210246763306407 0.069713400464756 0.000663937147283391 0.000553280956069492 0.000221312382427797 0.00376231050127255 0.0274427354210468 0.00143853048578068 0.00154918667699458 0 0.108111098815979 0.0215779572867102 0 0.0069713400464756 0.172513002102468 0.00387296669248644 0.000442624764855594 0.00796724576740069 0.00608609051676441 0.00121721810335288 0.0254509239791966 0 0 0 0.00276640478034746 0.00608609051676441 0.00132787429456678 0 0.0211353325218546 0.0177049905942237 0.00464756003098373 0 0.000553280956069492 0.000663937147283391 0.00331968573641695 0.0260042049352661 0.000221312382427797 0.00343034192763085 0.000221312382427797 0.00232378001549187 0.00232378001549187 0.000553280956069492 0.00265574858913356 0.000442624764855594 0 0.000442624764855594 0.00531149717826712 0 0.000331968573641695 0.00265574858913356 0.00497952860462543 0 0.00520084098705323 0 0 0.000110656191213898 0 0.000110656191213898 0 0.000221312382427797 0 0 0.000442624764855594 0 0 0.000110656191213898 0 0 0 0 0.000442624764855594 0 0 0.00110656191213898 0.00110656191213898 0 0 0 0.00110656191213898 0 0 0 0.000331968573641695 0.00243443620670577 0 0 0 0 0 0 0.000221312382427797 0.000331968573641695 0 0 0 0 0.000331968573641695 0 0 0 0 0 0 0 0 0 0.0104016819741065 0 0 0.000110656191213898 0.000553280956069492 0 0 0.000221312382427797 0 0 0 0.000442624764855594 0 0 0 0.000110656191213898 0 0 0.000331968573641695 0.0071926524289034 0.000110656191213898 0 0 0 0 0.00497952860462543 0 0.00232378001549187 0 0 0 0 0 0 0 0
"Z15067F" 0.0616354985061414 0.000553280956069492 0.0570985946663716 0.0355206373796614 0.00940577625318137 0.0191435210800044 0.0212459887130685 0.0126148057983844 0.0340821068938807 0.00741396481133119 0.0214673010954963 0.00188115525063627 0.0516764412968906 0.00442624764855594 0.00276640478034746 0.000553280956069492 0.00298771716277526 0.00243443620670577 0.00453690383976984 0.0193648334624322 0.00309837335398916 0.0579838441960828 0 0.000553280956069492 0.000995905720925086 0.00475821622219763 0.0215779572867102 0.00265574858913356 0.00177049905942237 0 0.11497178267124 0.0282173287595441 0 0.00741396481133119 0.16377116299657 0.00365165431005865 0.00210246763306407 0.00818855814982848 0.00431559145734204 0.00121721810335288 0.0465862565010512 0 0 0.000110656191213898 0.00287706097156136 0.00497952860462543 0.00387296669248644 0 0.015270554387518 0.0224632068164214 0.00597543432555051 0 0.000442624764855594 0 0.000774593338497289 0.0253402677879827 0.000774593338497289 0.000995905720925086 0 0.00254509239791966 0.00343034192763085 0.00110656191213898 0.00232378001549187 0.000221312382427797 0.000110656191213898 0.00165984286820848 0.00929512006196747 0 0 0.00132787429456678 0.00453690383976984 0 0.0121721810335288 0.000221312382427797 0 0.000331968573641695 0.000331968573641695 0 0 0 0 0 0 0 0.000110656191213898 0.000553280956069492 0 0 0 0 0.00154918667699458 0 0 0.000553280956069492 0.000553280956069492 0 0 0 0 0 0 0 0.00143853048578068 0.000442624764855594 0 0 0 0 0 0.000774593338497289 0 0.00143853048578068 0 0 0 0 0 0 0 0 0.000553280956069492 0 0 0 0 0 0.00962708863560916 0 0 0 0 0 0 0 0 0 0 0.000221312382427797 0 0 0.000221312382427797 0.000221312382427797 0.000221312382427797 0 0 0.00509018479583933 0 0 0 0 0 0.00420493526612814 0 0.00409427907491424 0 0 0 0 0 0 0 0
"Z15069F" 0.171295783999115 0.130906274206042 0.10700453690384 0.0167090848732987 0.0275533916122607 0.0276640478034746 0.0273320792298329 0.00597543432555051 0.0102910257828926 0.0132787429456678 0.00785658957618679 0.00254509239791966 0.00509018479583933 0.0188115525063627 0.00486887241341153 0.00343034192763085 0.0123934934159566 0.000663937147283391 0.00254509239791966 0.00265574858913356 0.00188115525063627 0.0322009516432444 0.0245656744494854 0.000331968573641695 0.00154918667699458 0.00177049905942237 0.00807790195861458 0.0120615248423149 0 0.00464756003098373 0.0680535575965475 0.0333075135553834 0 0.0071926524289034 0.0819962376894987 0.000885249529711187 0.00365165431005865 0.018479583932721 0.00818855814982848 0.00354099811884475 0.00431559145734204 0 0.000110656191213898 0 0.00265574858913356 0.00442624764855594 0.0135000553280956 0 0.00575412194312272 0.00520084098705323 0.00165984286820848 0 0.000442624764855594 0 0.00619674670797831 0.00243443620670577 0 0 0 0 0.00143853048578068 0.000110656191213898 0.000331968573641695 0.00110656191213898 0 0 0.0069713400464756 0 0.00121721810335288 0.000995905720925086 0.00409427907491424 0 0.00597543432555051 0 0 0 0 0.000110656191213898 0 0 0.000331968573641695 0 0 0.000110656191213898 0 0.00199181144185017 0 0.00265574858913356 0 0 0.000663937147283391 0.000553280956069492 0 0.000442624764855594 0 0 0 0 0.000221312382427797 0 0 0.000331968573641695 0 0 0.000110656191213898 0 0 0 0.000663937147283391 0 0.00143853048578068 0.00431559145734204 0 0 0 0.000110656191213898 0.000221312382427797 0 0 0 0 0.00110656191213898 0.000221312382427797 0 0 0 0.000110656191213898 0 0 0.000221312382427797 0.000331968573641695 0 0 0 0 0 0.000221312382427797 0 0 0 0.000110656191213898 0.000442624764855594 0 0 0.000885249529711187 0.000885249529711187 0 0 0 0 0 0.000442624764855594 0 0.000553280956069492 0 0 0 0 0 0 0 0
