,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000451,10.27999707671608,0.0021570380242070695,-0.2734003172924379,0.0016877474142213043,yes,0.062,151.0,0.0001404298611678434,167
Otu000522,0.700373265275343,0.4059792529110793,-0.12744579587519833,0.143233923537383,no,0.036,261.0,0.0001284766462973357,168
Otu000421,20.00386368915397,3.5016878340924785e-05,0.27022739291380227,0.0019101641045005167,yes,0.056,169.0,0.0001143192971284133,168
Otu001120,0.23923607663032082,0.6265416925277333,-0.06398730830248546,0.46236148255917053,no,0.032,297.0,9.743911859085751e-05,170
Otu000107,30.01288224285561,8.951577313398334e-07,-0.38974087784241146,7.58417652170594e-06,yes,0.054,175.0,0.0003179208966634639,170
Otu000255,13.204615699932312,0.0005805148089968919,-0.2533051295610788,0.0036202455665516444,yes,0.022,354.0,0.00015076913481812943,172
Otu000296,32.15703904684698,4.3264289353301163e-07,0.4246430460074035,1.0744556085145274e-06,yes,0.036,261.0,0.0005275387164365011,173
Otu000645,3.4597857814764374,0.06778213305400908,-0.16023268112109995,0.06570267080095522,no,0.04,235.0,0.00013047695923098127,174
Otu000074,8.981218025592122,0.0039628912597719605,-0.2670544685351666,0.0021592153130670323,yes,0.09,99.0,0.00012384017738516424,175
Otu000004,0.30824472454717317,0.5808234161170374,0.055526176626123754,0.5236178201610369,no,0.026,330.0,0.00014576408027352757,175
Otu000428,2.9448001131257877,0.09131399867316234,-0.16975145425700688,0.05120231621036073,no,0.054,175.0,9.996196307682821e-05,177
Otu000247,9.093049190149623,0.0037581072395229,-0.2956107879428874,0.0006852546912333614,yes,0.034,278.0,9.811663845087198e-05,178
Otu001158,5.607143603345145,0.021127412216481376,0.07244843997884717,0.40532473129469804,no,0.014,397.0,9.985817117470095e-05,179
Otu000006,11.82872205087628,0.0010666473886876977,0.219460602855632,0.011710703546026484,yes,0.018,376.0,0.0003584396343447011,180
Otu000932,6.599751074644015,0.012703986285357875,-0.2057112638815442,0.018136583107215016,yes,0.012,406.0,8.266050185323624e-05,180
Otu000020,0.14502435012760334,0.7046813975464012,-0.04706504494976203,0.5887879515824399,no,0.118,71.0,0.00012391212012224803,182
Otu000837,0.04753372646020028,0.8281515408500794,-0.06398730830248546,0.46236148255917053,no,0.134,62.0,0.00010586506861695345,183
Otu000985,8.953491388242401,0.004015451039467549,-0.3400317292437864,9.397843478136477e-05,yes,0.15,55.0,0.0001550598051808732,184
Otu000126,1.0848854350310768,0.30178608260269124,-0.0671602326811211,0.44046490565728946,no,0.01,421.0,0.0001246842971968515,185
Otu000938,1.6773268028667232,0.20024134839191876,-0.18878900052882075,0.030124678025085422,yes,0.042,220.0,9.487536669787671e-05,186
Otu000425,0.067564413637352,0.7958064670903194,-0.04600740349021682,0.5971904314185322,no,0.092,96.0,8.589865902128394e-05,187
Otu001126,1.1370714067867878,0.2905441046354953,-0.18878900052882075,0.030124678025085422,yes,0.064,147.0,0.00013527895053444227,188
Otu000001,10.033517924827914,0.002417813036609002,0.2236911686938128,0.010189343366381486,yes,0.016,383.0,9.108108774019315e-05,189
Otu000103,21.885810758567008,1.691875759118443e-05,-0.2205182443151772,0.011312576808486947,yes,0.034,278.0,9.583089822283495e-05,190
Otu000414,13.68927344321139,0.00047022285403976936,0.17927022739291382,0.03948334535614,yes,0.068,140.0,0.00027231401187319406,191
Otu000196,25.13293431511303,5.037285970507054e-06,0.3781068217874141,1.4057031138502692e-05,yes,0.0,469.0,9.229561530842774e-05,192
Otu000207,0.10876060237805589,0.7427082419954825,-0.13061872025383398,0.13353717534856532,no,0.038,246.0,0.00010013530410047525,193
Otu000191,11.760059054081296,0.0010999790921353652,-0.3960867265996828,5.377679049635766e-06,yes,0.014,397.0,7.65965763892431e-05,193
Otu000284,26.960426936861293,2.605046480493073e-06,0.3622421998942359,3.172096964069305e-05,yes,0.028,320.0,8.600050249468572e-05,195
Otu000169,0.09597164889689364,0.7577918535407961,-0.024854574299312534,0.7752750124202521,no,0.016,383.0,0.0001265481764065269,196
