,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000011,26.996156212495514,2.572070148539694e-06,-0.18984664198836596,0.029213358598129364,yes,0.002,452.0,0.0002536679644362535,318
Otu000376,2.0592497433051524,0.15647701959726917,-0.13061872025383398,0.13353717534856532,no,0.02,354.0,0.0009109178937412564,319
Otu003926,7.958553905223263,0.006479607838280308,-0.11475409836065575,0.1874782923695144,no,0.034,267.0,0.0002215650970114996,320
Otu002882,22.660611959130918,1.2609842857642501e-05,0.015335801163405606,0.8601773798492061,no,0.0,463.0,0.0007185175118546645,321
Otu001435,3.2581400670373184,0.07608799592167488,-0.3040719196192491,0.0004783477806558996,yes,0.02,354.0,8.530030707606896e-05,322
Otu003516,2.1403529040788536,0.14868789373560118,-0.09783183500793233,0.26113813937746155,no,0.044,224.0,0.00018888872391218748,324
Otu002248,2.4742150070763005,0.1209860638225736,-0.30618720253833953,0.0004366291753599223,yes,0.068,161.0,0.0005175627132806746,324
Otu000760,2.0389421000980046,0.158500810413851,-0.1538868323638287,0.07713485828481995,no,0.038,250.0,8.050541687955414e-05,325
Otu004298,24.898098274397046,5.488961847404214e-06,0.031200423056583822,0.7200658218006414,no,0.004,438.0,0.0004399264357105079,326
Otu000489,10.593160338223246,0.0018674449350479284,-0.20148069804336333,0.020655374559544776,yes,0.074,142.0,0.00032358446573437096,327
Otu002090,1.2211463252461803,0.2735474591131258,-0.18773135906927554,0.03106032271198976,yes,0.064,171.0,0.0008797265336824343,328
Otu000763,0.11813004654294254,0.7322730603145269,-0.03437334743521946,0.692979190799845,no,0.076,139.0,0.00010293601323102191,329
Otu001785,3.2940796684175453,0.074529142056016,-0.2659968270756214,0.0022486314019568377,yes,0.058,185.0,0.0005758611947812448,330
Otu005404,2.7757716644022765,0.10091354924958082,-0.2744579587519831,0.0016190740891705681,yes,0.042,227.0,0.00023877162512342222,331
Otu000177,3.8091915829291105,0.055644328784236675,-0.2215758857747224,0.010926513726306278,yes,0.038,250.0,0.00046913689756160446,333
Otu001556,0.21344936043830678,0.645748050639319,-0.10523532522474882,0.2267618747979493,no,0.104,100.0,9.900565928258175e-05,333
Otu000009,8.596801234355034,0.00476073626438391,-0.08937070333157061,0.3046466254135004,no,0.014,391.0,0.0001277888034767782,334
Otu001225,2.5618364495224335,0.11472408963725582,-0.3040719196192491,0.0004783477806558996,yes,0.058,185.0,0.0013540263497280602,336
Otu000511,3.9240504884059817,0.05218927252690958,-0.18138551031200426,0.03721386280277783,yes,0.248,8.0,0.0001007916410165593,336
Otu000815,1.1175614145805037,0.29468199736623973,-0.14331041776837655,0.09974807926699701,no,0.038,250.0,0.0008122775615871306,337
Otu001690,1.7866784665174313,0.18637796954560384,-0.07985193019566368,0.35904499867739703,no,0.024,329.0,6.621378003449611e-05,338
Otu001120,5.764409900720709,0.019470783423507186,-0.337916446324696,0.00010388323077359058,yes,0.074,142.0,0.00011240462742867441,340
Otu000086,1.6975808288381795,0.1975830031849482,-0.12850343733474354,0.13994338928060063,no,0.046,217.0,0.00012583606433607804,340
Otu000311,4.212622524893955,0.04449386396036094,-0.2289793759915389,0.008536542707004727,yes,0.01,407.0,0.000723950858431009,342
Otu001082,6.907952572148721,0.01088109945175915,-0.3463775780010577,6.934453835477586e-05,yes,0.094,110.0,0.00023723289476185462,342
Otu000434,5.055129762801467,0.028238831753337575,-0.017451084082496036,0.841132804108627,no,0.014,391.0,0.00011175225708741552,343
Otu003818,3.6852119694264602,0.05965541739775796,-0.16975145425700688,0.05120231621036073,no,0.05,211.0,0.00022704572454427873,345
Otu004294,2.500263250182687,0.11908496565935757,-0.12109994711792704,0.16423612271926746,no,0.018,366.0,0.00027591167364238444,345
Otu001451,3.333189003828413,0.07287265331843339,-0.3104177683765204,0.0003631825398718764,yes,0.134,65.0,0.0007474619602288464,346
Otu002849,13.902467657660788,0.00042884102175867186,-0.13907985193019567,0.11015797072837553,no,0.102,105.0,0.00038699767315686085,347
Otu003092,17.62584888999759,9.037290451244604e-05,0.012162876784769964,0.888893959861689,no,0.11,88.0,0.0006399073430425246,348
Otu000136,0.2003537521489516,0.6560473781942011,-0.07244843997884717,0.40532473129469804,no,0.03,290.0,0.0001049896705951027,350
